entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC-10100,Elizabeth Martin,Organization,Brazil,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-296,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10101,David Davis,Entity,Singapore,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,TRUE,TRUE,TRUE,REG-REF-411,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10102,Elizabeth Thomas,Entity,United States,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-932,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10103,Sarah Smith,Vessel,Germany,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-958,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10104,Susan Martinez,Organization,UAE,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-965,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10105,Elizabeth Johnson,Organization,United States,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-161,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10106,John Brown,Individual,Canada,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-523,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10107,Karen Hernandez,Entity,Canada,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-664,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10108,Linda Miller,Individual,Canada,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-157,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10109,Susan Gonzalez,Entity,Brazil,UK_HMT,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-742,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10110,Karen Garcia,Vessel,Brazil,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,TRUE,TRUE,TRUE,REG-REF-511,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10111,Karen Johnson,Entity,Brazil,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-587,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10112,Susan Gonzalez,Entity,United Kingdom,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-191,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10113,David Wilson,Individual,United Kingdom,UK_HMT,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-393,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10114,Elizabeth Thomas,Entity,Germany,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-606,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10115,Sarah Jones,Individual,Brazil,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-808,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10116,Michael Anderson,Vessel,Brazil,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-354,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10117,Susan Johnson,Entity,Canada,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,TRUE,TRUE,TRUE,REG-REF-249,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10118,Patricia Brown,Individual,Singapore,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-436,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10119,Elizabeth Smith,Organization,India,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,TRUE,TRUE,TRUE,REG-REF-882,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10120,James Rodriguez,Organization,Germany,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-690,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10121,Thomas Hernandez,Organization,Australia,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-490,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10122,Michael Johnson,Organization,Singapore,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,TRUE,TRUE,TRUE,REG-REF-595,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10123,William Thomas,Individual,Canada,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-724,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10124,John Davis,Entity,Singapore,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-140,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10125,Karen Martin,Entity,UAE,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-949,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10126,Sarah Williams,Individual,Singapore,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-271,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10127,James Rodriguez,Individual,France,OFAC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,TRUE,TRUE,TRUE,REG-REF-967,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10128,Mary Martinez,Vessel,Germany,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-239,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10129,Barbara Johnson,Entity,Singapore,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-170,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10130,Sarah Thomas,Vessel,India,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-765,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10131,Sarah Jones,Individual,Canada,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-329,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10132,Michael Garcia,Entity,UAE,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-914,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10133,Sarah Thomas,Vessel,United Kingdom,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-198,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10134,James Wilson,Individual,United States,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,TRUE,TRUE,TRUE,REG-REF-856,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10135,John Wilson,Organization,United Kingdom,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-146,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10136,Susan Wilson,Vessel,India,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-202,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10137,Sarah Wilson,Vessel,Singapore,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-531,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10138,Elizabeth Davis,Entity,Australia,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-514,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10139,Thomas Jones,Organization,Germany,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-968,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10140,Karen Johnson,Entity,Brazil,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-120,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10141,David Lopez,Individual,United States,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-114,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10142,James Anderson,Entity,United States,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,TRUE,TRUE,TRUE,REG-REF-417,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10143,Richard Gonzalez,Vessel,Australia,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-488,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10144,Michael Miller,Organization,Germany,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-497,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10145,Richard Jones,Individual,Singapore,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-664,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10146,Robert Moore,Entity,UAE,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-485,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10147,David Garcia,Organization,Canada,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-625,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10148,Charles Davis,Individual,France,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-839,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10149,Elizabeth Miller,Vessel,UAE,UN_SC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-542,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10150,James Hernandez,Individual,Brazil,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-546,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10151,Richard Martinez,Individual,Singapore,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-379,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10152,Thomas Thomas,Organization,Canada,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-949,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10153,Patricia Smith,Entity,Singapore,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-977,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10154,Karen Rodriguez,Organization,Singapore,UK_HMT,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,TRUE,TRUE,TRUE,REG-REF-853,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10155,Sarah Moore,Organization,France,UK_HMT,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-583,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10156,Jennifer Davis,Individual,UAE,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-420,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10157,Susan Miller,Entity,Canada,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-629,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10158,Robert Hernandez,Entity,France,OFAC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-899,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10159,Thomas Rodriguez,Individual,United States,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-621,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10160,Mary Brown,Individual,Australia,UN_SC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-631,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10161,Joseph Miller,Organization,Singapore,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-276,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10162,Jessica Thomas,Organization,Australia,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-724,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10163,Elizabeth Johnson,Individual,Germany,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-120,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10164,Joseph Taylor,Entity,Canada,EU_SANC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-718,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10165,Mary Brown,Entity,Australia,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-852,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10166,Michael Jackson,Entity,Canada,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-461,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10167,Elizabeth Moore,Individual,Singapore,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-933,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10168,Joseph Taylor,Individual,Germany,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-694,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10169,Linda Johnson,Organization,United States,UN_SC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,TRUE,TRUE,TRUE,REG-REF-675,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10170,Sarah Davis,Vessel,Singapore,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-698,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10171,Richard Jackson,Individual,Australia,EU_SANC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-151,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10172,Linda Smith,Organization,Canada,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-651,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10173,Susan Taylor,Individual,Singapore,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-291,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10174,Thomas Hernandez,Organization,France,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-838,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10175,William Davis,Entity,United States,UK_HMT,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-737,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10176,Barbara Miller,Entity,Germany,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-265,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10177,Karen Smith,Vessel,Singapore,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-358,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10178,Charles Martin,Organization,Brazil,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,TRUE,TRUE,TRUE,REG-REF-639,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10179,William Thomas,Vessel,United Kingdom,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-148,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10180,Barbara Brown,Individual,Canada,UK_HMT,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-725,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10181,Patricia Taylor,Individual,Germany,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-756,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10182,Thomas Jones,Individual,Canada,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-578,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10183,Linda Rodriguez,Organization,Brazil,OFAC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-718,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10184,David Moore,Individual,Brazil,UK_HMT,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-598,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10185,Sarah Smith,Entity,India,UK_HMT,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-713,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10186,Karen Lopez,Organization,United Kingdom,OFAC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-698,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10187,Barbara Davis,Vessel,France,UN_SC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-742,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10188,David Thomas,Organization,Brazil,UK_HMT,Proliferation,Involvement in illicit finance networks linked to Proliferation.,CRITICAL,TRUE,TRUE,TRUE,REG-REF-422,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10189,Robert Brown,Entity,France,OFAC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,TRUE,TRUE,TRUE,REG-REF-983,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10190,David Moore,Individual,Australia,OFAC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-439,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10191,Barbara Moore,Entity,Brazil,UN_SC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-606,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10192,Linda Taylor,Entity,Brazil,EU_SANC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,FALSE,TRUE,TRUE,REG-REF-464,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10193,Charles Moore,Vessel,France,UN_SC,Terrorism Financing,Involvement in illicit finance networks linked to Terrorism Financing.,HIGH,FALSE,TRUE,TRUE,REG-REF-610,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10194,Mary Thomas,Entity,Germany,EU_SANC,Proliferation,Involvement in illicit finance networks linked to Proliferation.,HIGH,FALSE,TRUE,TRUE,REG-REF-625,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10195,David Hernandez,Individual,Brazil,UK_HMT,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-146,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10196,Jessica Davis,Entity,France,UN_SC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-206,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10197,James Jones,Vessel,Brazil,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,CRITICAL,FALSE,TRUE,TRUE,REG-REF-259,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10198,Karen Smith,Individual,UAE,OFAC,Cyber Crime,Involvement in illicit finance networks linked to Cyber Crime.,HIGH,TRUE,TRUE,TRUE,REG-REF-611,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
SANC-10199,Sarah Williams,Organization,United States,UN_SC,Narcotics Trafficking,Involvement in illicit finance networks linked to Narcotics Trafficking.,HIGH,FALSE,TRUE,TRUE,REG-REF-385,2023-01-15,2028-12-31,ACTIVE,2023-01-15 00:00:00,2026-01-01 00:00:00
