entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC_a631f5c9c2f9490890fd01aa6e4f71fc,Trevor Foley,Organization,Czech Republic,OFAC,Cyber Crime,Wonder happen top population.,Critical,True,False,True,REG-2025-598,2023-11-24,2025-10-04,Active,2026-02-06 22:06:22.694668,2026-05-11 22:06:22.694668
SANC_61bc9edb1da14293b6a0c46556f0a7b0,Colton Martinez,Vessel,Bouvet Island (Bouvetoya),OFAC,Narcotics,Begin deep police wife anything four writer.,Critical,True,True,True,REG-2023-396,2023-07-26,2024-08-01,Active,2025-06-20 22:06:22.695175,2026-03-05 22:06:22.695175
SANC_6a77ab970d574ae489fb33376b8d4ce1,Andrea Hubbard,Individual,Uganda,EU,Cyber Crime,Only spend do similar small.,High,False,True,True,REG-2024-119,2025-02-09,2026-04-29,Active,2025-09-22 22:06:22.695175,2026-03-27 22:06:22.695175
SANC_4c08b025606444c383856a17b41d1b55,Scott Thomas,Organization,Russia,UKHM,Cyber Crime,Music sometimes body term.,High,False,True,True,REG-2023-275,2024-09-13,2027-06-07,Active,2025-07-09 22:06:22.695175,2026-03-12 22:06:22.695175
SANC_fc9baf1306fd41e19da830209d7a3399,Howard and Sons,Individual,Mayotte,OFAC,Narcotics,Food company appear score moment second live sing.,Critical,False,True,True,REG-2024-991,2023-09-19,2025-08-31,Active,2025-11-08 22:06:22.695175,2026-04-27 22:06:22.695175
SANC_2258ce7a24e04143af8bfc4a1421a779,"Rodriguez, Gordon and Dougherty",Individual,Jamaica,OFAC,Narcotics,Road training probably.,Critical,False,True,True,REG-2022-205,2024-07-11,,Active,2025-11-20 22:06:22.696682,2026-05-17 22:06:22.696682
SANC_86935eccb42442d3a7cdceaa63142741,Schneider-Johnson,Vessel,Anguilla,EU,Regime Sanctions,Suggest international blue Republican kitchen tonight focus.,Critical,False,False,True,REG-2023-254,2024-01-29,2026-05-23,Active,2025-07-18 22:06:22.696682,2026-03-20 22:06:22.696682
SANC_30d99f9921af4e5192a446536cf91238,Donald Schultz,Organization,Antarctica (the territory South of 60 deg S),OFAC,Cyber Crime,Republican herself our far measure involve soldier.,High,False,False,True,REG-2024-138,2023-10-02,,Active,2025-10-06 22:06:22.697235,2026-05-30 22:06:22.697235
SANC_599f8fa7695d494da24141fb7c3a9d3d,"Curtis, Mack and Le",Individual,Bermuda,UKHM,Regime Sanctions,Involve thousand including still human.,High,False,True,True,REG-2023-719,2023-09-05,2025-02-05,Active,2026-01-29 22:06:22.697235,2026-04-12 22:06:22.697235
SANC_2f5a493060f64f55983185420513bd46,Jeffery Ortega,Organization,Russia,OFAC,Narcotics,Well rather listen before be it.,High,True,False,True,REG-2024-636,2024-12-26,2026-06-06,Active,2025-08-27 22:06:22.697235,2026-04-22 22:06:22.697235
SANC_d9c3be62edbe458d838c61d093ddc2a6,"Watson, Anderson and Brown",Organization,Mayotte,UN,Terrorism Financing,No prove improve them wait institution trouble.,Critical,True,False,True,REG-2021-671,2025-01-07,2026-10-24,Active,2025-10-23 22:06:22.698244,2026-03-08 22:06:22.698244
SANC_755d7d754b654a05a7f3f2a06598d14c,Burke-Bell,Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Medical choice lot suggest glass news boy.,High,False,False,True,REG-2024-232,2023-07-18,2024-10-11,Active,2025-09-24 22:06:22.698244,2026-03-29 22:06:22.698244
SANC_fbd7825597624f5d925908fb768da9e7,Renee Bruce,Organization,Falkland Islands (Malvinas),OFAC,Regime Sanctions,Party poor ago upon stop environment Congress reflect.,Critical,True,False,True,REG-2023-284,2024-01-11,2025-12-25,Active,2025-02-02 22:06:22.698244,2026-04-07 22:06:22.698244
SANC_6f79fe8a7ffb437ebf80409caad8a4ca,Heather White,Individual,Falkland Islands (Malvinas),OFAC,Cyber Crime,Not husband center plan.,High,True,False,True,REG-2025-234,2024-02-03,2025-07-09,Active,2025-12-08 22:06:22.698244,2026-05-16 22:06:22.698244
SANC_0c1b43a3f38c498aad35f206f2745640,Reese and Sons,Vessel,Ecuador,UKHM,Terrorism Financing,Information game have return since nothing.,Critical,False,True,True,REG-2024-725,2023-07-02,,Active,2025-02-11 22:06:22.699247,2026-04-12 22:06:22.699247
SANC_3597affbe3a04b27a7fd30d388a60b5a,Brittney Webster,Individual,Bosnia and Herzegovina,UKHM,Narcotics,Purpose evening product.,Critical,False,False,True,REG-2023-896,2023-08-13,2026-02-03,Active,2025-07-30 22:06:22.699247,2026-05-19 22:06:22.699247
SANC_484549deb26140399177211dc9843746,"Ramos, Nelson and Fischer",Vessel,Falkland Islands (Malvinas),UN,Terrorism Financing,Generation book question or.,Critical,False,True,True,REG-2025-971,2024-06-20,,Active,2026-01-18 22:06:22.699247,2026-03-03 22:06:22.699247
SANC_cb17b393d69c4ffea3ac97c3fa763a6e,Amber Foster,Organization,Jamaica,EU,Regime Sanctions,Area daughter war should share face build market.,High,True,False,True,REG-2023-127,2024-07-22,2026-08-31,Active,2025-06-17 22:06:22.699247,2026-04-22 22:06:22.699247
SANC_a5721401c8e248a186abd3b1ef734a94,James Padilla,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Next property government however score job least.,Critical,True,False,True,REG-2022-240,2024-05-08,,Active,2025-07-03 22:06:22.699247,2026-03-11 22:06:22.699247
SANC_e54dd621bb924d529d8d371d652f8bec,Johnston-Berry,Vessel,Nauru,UKHM,Terrorism Financing,Face if whom commercial way least.,High,True,False,True,REG-2022-955,2023-08-08,,Active,2025-02-22 22:06:22.700246,2026-03-23 22:06:22.700246
SANC_ba1832a1f6df4ac6b60cbab23f3901bd,Davis-Richard,Individual,Bosnia and Herzegovina,EU,Cyber Crime,Job hundred bad that second.,High,True,True,True,REG-2024-754,2024-11-25,2027-03-08,Active,2026-01-28 22:06:22.700246,2026-05-25 22:06:22.700246
SANC_675a1915d1ed4e38ac8a2f1c681a27ea,Maxwell-Jones,Organization,Bermuda,OFAC,Narcotics,Most create simply go.,High,False,False,True,REG-2021-729,2023-11-28,2026-07-04,Active,2025-07-31 22:06:22.700246,2026-05-16 22:06:22.700246
SANC_d9c14ef2c2b94706acc6f06df9965256,"Briggs, Young and Thomas",Individual,Jamaica,UN,Terrorism Financing,Community check service away week.,High,False,False,True,REG-2021-750,2025-03-06,2027-03-23,Active,2025-10-23 22:06:22.700246,2026-03-05 22:06:22.700246
SANC_bbfe05af408749f8a62edcd4c2ff4dda,Paul Wolf MD,Individual,Saint Vincent and the Grenadines,EU,Terrorism Financing,Poor worry follow wife firm key light.,Critical,True,True,True,REG-2023-659,2024-10-08,2027-07-28,Active,2025-12-02 22:06:22.700246,2026-03-13 22:06:22.700246
SANC_fced905d1ccf48918d513ff97c80d4d7,Donald Brown,Vessel,Nauru,EU,Narcotics,Avoid left also hard expert popular within.,High,False,True,True,REG-2023-306,2024-10-11,,Active,2025-11-19 22:06:22.700246,2026-06-03 22:06:22.700246
SANC_fda766417e2f4fe1b62a868d5fc4ee1c,Katie Ford,Organization,Jamaica,UKHM,Regime Sanctions,West school American training occur could painting.,Critical,True,True,True,REG-2023-465,2023-08-18,2024-10-04,Active,2025-03-31 22:06:22.700246,2026-04-27 22:06:22.700246
SANC_85d355380f8a41999a1730a0227ef074,Antonio Garcia,Organization,Mayotte,UKHM,Regime Sanctions,Word base position always remain yard.,Critical,False,True,True,REG-2024-808,2024-07-02,2026-12-15,Active,2025-10-16 22:06:22.701755,2026-05-29 22:06:22.701755
SANC_6718a637fb1b45da83cec0f8c1bb793e,"Bishop, Cox and Hardin",Individual,Mayotte,EU,Cyber Crime,Impact full our smile positive at.,Critical,True,True,True,REG-2023-776,2024-07-20,,Active,2025-07-16 22:06:22.701755,2026-03-23 22:06:22.701755
SANC_23ed4825a84c4076993c6f9464b9e325,"Gregory, Mitchell and Cummings",Individual,Russia,UKHM,Cyber Crime,Their four old center glass whose recognize hot.,Critical,True,False,True,REG-2025-545,2023-08-21,,Active,2026-01-31 22:06:22.701755,2026-05-30 22:06:22.701755
SANC_a78d1e245bea448691f96748d230ef6d,"Hurley, Collins and Bennett",Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Spend prove stock school rate money.,High,False,True,True,REG-2022-168,2024-09-13,,Active,2025-04-05 22:06:22.701755,2026-04-23 22:06:22.701755
SANC_bb319ecb7f244b6db92823678687eece,Katie Smith,Vessel,Bouvet Island (Bouvetoya),EU,Regime Sanctions,Congress degree way main difficult.,Critical,False,False,True,REG-2021-687,2024-10-22,,Active,2025-08-26 22:06:22.701755,2026-04-19 22:06:22.701755
SANC_792ad57843e648ada69d6e09aaff2332,Edward French,Organization,Burundi,OFAC,Terrorism Financing,Side strong this also from short capital.,High,False,False,True,REG-2025-220,2023-09-23,,Active,2025-10-19 22:06:22.701755,2026-03-10 22:06:22.701755
SANC_bee6ecb145cf4f9aafc02b859240cacc,Christopher Schwartz,Vessel,Bosnia and Herzegovina,UKHM,Narcotics,Speak close join improve put down know expect.,High,True,True,True,REG-2024-276,2024-03-27,2026-06-25,Active,2026-01-16 22:06:22.701755,2026-03-13 22:06:22.701755
SANC_874db8ec50ff4c2e898ca98146286436,Young-Allen,Organization,North Korea,UN,Terrorism Financing,Tough create question now key show sing.,Critical,False,True,True,REG-2022-912,2025-01-10,2026-08-27,Active,2025-12-29 22:06:22.703286,2026-05-14 22:06:22.703286
SANC_ca290868c8414d8f804422a3d51386ac,"Barnes, Martin and Gonzalez",Individual,Nauru,OFAC,Cyber Crime,Catch economic political them never bill suffer surface.,Critical,False,True,True,REG-2025-188,2024-07-03,,Active,2025-08-10 22:06:22.703286,2026-03-09 22:06:22.703286
SANC_8379a9217f804b78a1651c5a1087e2cf,Hines LLC,Vessel,Mayotte,UKHM,Terrorism Financing,Town challenge join watch develop later glass.,High,False,True,True,REG-2024-577,2024-01-16,2026-01-02,Active,2025-12-26 22:06:22.703286,2026-03-30 22:06:22.703286
SANC_2be29fc71d84415588ad1b60a283945a,Brown-Shaw,Individual,Falkland Islands (Malvinas),UKHM,Terrorism Financing,History bank different five between.,High,True,False,True,REG-2022-265,2023-06-29,2026-06-24,Active,2025-11-06 22:06:22.703286,2026-04-25 22:06:22.703286
SANC_ea292d5a2fbc423ab75adf4c3f7330b6,"Rogers, Thomas and Johnson",Vessel,Bosnia and Herzegovina,OFAC,Cyber Crime,Receive catch relationship large accept bad eight.,High,False,True,True,REG-2023-729,2024-12-15,2027-05-13,Active,2025-04-07 22:06:22.704292,2026-05-18 22:06:22.704292
SANC_d7a91c24b50b40c8a650ed1290b00052,Dunn Ltd,Vessel,Falkland Islands (Malvinas),EU,Cyber Crime,Month book explain feeling answer information soldier lead.,High,True,True,True,REG-2021-756,2025-03-18,2026-12-14,Active,2025-04-02 22:06:22.704292,2026-05-13 22:06:22.704292
SANC_0dd69998618d4dfe9826e529dce31ed9,Carlson-Smith,Organization,Bermuda,OFAC,Regime Sanctions,Offer responsibility fact ability good number cost.,Critical,False,False,True,REG-2022-924,2023-09-03,2025-10-22,Active,2025-09-30 22:06:22.704292,2026-04-11 22:06:22.704292
SANC_4ce9fd0c35ec493282ea539dbb6bb993,William Jones,Individual,Ecuador,UKHM,Regime Sanctions,Name skill medical after them analysis hit.,Critical,False,True,True,REG-2023-721,2024-11-09,,Active,2025-02-27 22:06:22.704292,2026-04-29 22:06:22.704292
SANC_bbafce9dd69f4df8996ac3e181cddade,Burgess-Kelly,Organization,Uganda,EU,Cyber Crime,General run pick sign.,High,False,True,True,REG-2024-225,2024-03-24,,Active,2025-10-26 22:06:22.705293,2026-05-21 22:06:22.705293
SANC_5231ba054d1e4b8597f6f7d9ad3b5ff7,Brandi Bell,Organization,Uganda,UKHM,Narcotics,Spend compare single let receive place.,High,False,False,True,REG-2022-881,2024-12-31,,Active,2025-06-11 22:06:22.705293,2026-04-10 22:06:22.705293
SANC_91628add5aab481db30d0eaeb5c7f029,Mike Acevedo,Organization,Nauru,OFAC,Terrorism Financing,Fall analysis current.,Critical,False,True,True,REG-2022-697,2025-02-28,2026-04-20,Active,2025-10-08 22:06:22.705293,2026-04-06 22:06:22.705293
SANC_f0bef83865de4709bc21b3b63b89543d,Mahoney-Robertson,Vessel,North Korea,UKHM,Cyber Crime,List already positive experience television answer pretty.,High,True,False,True,REG-2022-370,2023-07-11,2025-08-26,Active,2025-08-26 22:06:22.705293,2026-06-03 22:06:22.705293
SANC_77117ba0414b4db99769a346ecbf3153,Jacob Preston,Vessel,Antigua and Barbuda,EU,Cyber Crime,Thus hit wind many marriage under.,Critical,True,False,True,REG-2025-561,2024-01-07,2025-10-19,Active,2025-04-16 22:06:22.705293,2026-03-13 22:06:22.705293
SANC_297c7652c1ce49d4876b70ae2c0d6571,Owen-Acosta,Individual,Saint Vincent and the Grenadines,UKHM,Cyber Crime,Issue yet Congress family.,Critical,False,True,True,REG-2022-716,2024-07-16,2026-12-10,Active,2026-02-09 22:06:22.706299,2026-06-03 22:06:22.706299
SANC_a15b44cda5f742ebb38aa61fff1e56f3,Matthew Parker,Vessel,Philippines,UKHM,Regime Sanctions,Response coach know language risk treatment past itself.,High,True,False,True,REG-2025-426,2023-08-27,,Active,2025-04-20 22:06:22.706299,2026-03-06 22:06:22.706299
SANC_58a4db10e34249a0a0e854dc0e4d5042,Jones Ltd,Vessel,Philippines,UKHM,Cyber Crime,Guy song quickly well central parent.,Critical,True,False,True,REG-2023-789,2024-10-17,,Active,2025-07-31 22:06:22.706299,2026-03-26 22:06:22.706299
SANC_e7cb4330c91f4a53b8cd329e0d7437f6,Cameron Young,Vessel,Russia,OFAC,Regime Sanctions,Gun we allow check last he.,Critical,True,True,True,REG-2025-591,2025-02-04,,Active,2025-04-13 22:06:22.706299,2026-03-08 22:06:22.706299
SANC_5c29c23d3d4f4fbfb43bbfed24abbf21,Berry PLC,Organization,Falkland Islands (Malvinas),EU,Terrorism Financing,Huge power economic box save material.,High,True,True,True,REG-2024-421,2024-05-18,2026-07-14,Active,2025-03-13 22:06:22.706299,2026-05-13 22:06:22.706299
SANC_4c12cc1403594b94ac04bc560a8e36a9,Autumn Hampton,Vessel,Nauru,OFAC,Narcotics,Democrat partner really your customer career available.,High,False,False,True,REG-2025-485,2024-04-04,2025-09-28,Active,2025-07-09 22:06:22.706299,2026-04-01 22:06:22.706299
SANC_0c2e4ef0f207444eba8bb8d9708e3d0b,Jill Miller,Organization,North Korea,UN,Regime Sanctions,Property remember nearly face feel church.,High,True,False,True,REG-2025-405,2023-10-21,,Active,2025-09-30 22:06:22.707296,2026-03-02 22:06:22.707296
SANC_0d93b4c3bdda4f15b145fafe2e45c13d,Marcia Leon,Individual,Russia,UKHM,Cyber Crime,Difference world society door management guess occur.,Critical,False,False,True,REG-2023-224,2024-12-11,2027-06-20,Active,2025-08-19 22:06:22.707296,2026-04-19 22:06:22.707296
SANC_c518b1050ffd4c5f9a55e9325ffb1141,"Anderson, Henson and Jones",Individual,Bosnia and Herzegovina,OFAC,Cyber Crime,Yourself rest moment shoulder statement available.,High,False,False,True,REG-2023-865,2024-06-06,2025-12-29,Active,2025-05-30 22:06:22.707296,2026-05-05 22:06:22.707296
SANC_b75006da038c49a38c2196fd10a6b225,"Jones, Owens and Holmes",Vessel,Saint Pierre and Miquelon,EU,Terrorism Financing,There sister policy consider.,High,True,True,True,REG-2025-331,2024-02-10,2025-04-03,Active,2026-01-09 22:06:22.707296,2026-04-17 22:06:22.707296
SANC_c7bc720946864161ab2a53f41ef6a845,Thomas Brown,Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Million fight class various.,High,False,False,True,REG-2024-766,2023-09-17,,Active,2025-10-05 22:06:22.708292,2026-04-28 22:06:22.708292
SANC_704d9fc09d534162891b4d1b483c4ef5,Todd Jacobson,Individual,Anguilla,EU,Terrorism Financing,Economy play nearly by.,High,False,True,True,REG-2021-956,2023-12-01,2026-04-21,Active,2025-11-26 22:06:22.708292,2026-03-05 22:06:22.708292
SANC_e8b7af1161a1416282bc7052a94d98f3,"Ferguson, Shaw and Jackson",Organization,Bouvet Island (Bouvetoya),OFAC,Cyber Crime,Child probably result painting successful nor stay agreement.,High,False,False,True,REG-2024-756,2024-01-30,2026-06-18,Active,2025-12-23 22:06:22.708292,2026-04-05 22:06:22.708292
SANC_428c947c11cc4205930b6a9dae7a1380,Patricia Baker,Individual,Saint Vincent and the Grenadines,UN,Narcotics,Short indicate police marriage phone.,Critical,False,True,True,REG-2021-854,2023-07-14,2025-05-11,Active,2025-05-15 22:06:22.708292,2026-03-14 22:06:22.708292
SANC_c254c58ee4e14f21b1135bf9090724f9,"Frye, Webb and Ballard",Individual,Bermuda,UKHM,Regime Sanctions,Father authority art keep machine daughter.,Critical,True,False,True,REG-2021-289,2024-01-19,2026-05-21,Active,2025-09-17 22:06:22.708292,2026-05-08 22:06:22.708292
SANC_ec434743f82c495fb48a087f8d6adf04,Scott Flores,Organization,Burundi,UKHM,Cyber Crime,Wish candidate have no five letter.,Critical,False,True,True,REG-2023-769,2024-09-22,2026-05-21,Active,2026-01-29 22:06:22.709293,2026-03-15 22:06:22.709293
SANC_7916a8652f564054b950e77ec9d054c9,Charles Williams,Organization,Ecuador,UKHM,Cyber Crime,Ten industry while total spend value.,High,False,False,True,REG-2025-326,2024-01-02,,Active,2025-12-23 22:06:22.709293,2026-04-08 22:06:22.709293
SANC_0d8f7e5d571c47d487e137761e8be28e,Phillip Jimenez,Vessel,Bermuda,UN,Regime Sanctions,Level these market bed hotel lead drive.,Critical,True,True,True,REG-2025-994,2024-12-20,2027-06-11,Active,2025-07-16 22:06:22.709293,2026-04-02 22:06:22.709293
SANC_3aec9447010949f88c391ac64b05a5aa,Williams-Campbell,Individual,Antarctica (the territory South of 60 deg S),OFAC,Terrorism Financing,Think pressure like Mr suggest issue think road.,High,True,True,True,REG-2023-974,2024-09-04,2026-01-01,Active,2025-03-18 22:06:22.709293,2026-05-13 22:06:22.709293
SANC_03b383d8eb4b4cbd8b9c8f832e9368cd,Diaz-Morales,Organization,Anguilla,UKHM,Terrorism Financing,No guy eye hit late near stay.,Critical,True,False,True,REG-2024-677,2025-01-22,,Active,2025-07-08 22:06:22.709293,2026-03-14 22:06:22.709293
SANC_6297e66e15ae4f7aa263315b78fbea2c,"Carr, Anderson and Davis",Vessel,Northern Mariana Islands,UKHM,Cyber Crime,Some fund voice sense current meeting.,High,True,True,True,REG-2021-533,2024-10-05,2025-12-09,Active,2025-05-28 22:06:22.710292,2026-06-01 22:06:22.710292
SANC_5cc33f4eca0f4a65b6d5801cfa5bd528,Williams and Sons,Individual,Nauru,OFAC,Cyber Crime,Sound mind chance throw cause use.,Critical,True,True,True,REG-2024-483,2024-07-01,2026-07-27,Active,2025-07-15 22:06:22.710292,2026-04-21 22:06:22.710292
SANC_107f6b8694ee46c0ae09f73913e2e45a,William Stevenson,Vessel,North Korea,EU,Cyber Crime,Order medical meeting majority none.,High,True,False,True,REG-2025-230,2024-02-11,2025-09-26,Active,2026-02-28 22:06:22.710292,2026-03-04 22:06:22.710292
SANC_e12290cbccf444998eee3a2901dc3a30,Isabella Nunez,Organization,Benin,UKHM,Regime Sanctions,On someone rise read ago listen.,High,True,False,True,REG-2023-258,2024-06-11,,Active,2025-02-23 22:06:22.710292,2026-03-03 22:06:22.710292
SANC_84cf9cc6655a47eeb27a9d38985c7783,Paula Lane,Vessel,Mayotte,OFAC,Narcotics,On color pick.,High,True,True,True,REG-2025-134,2024-10-30,2027-09-18,Active,2025-03-06 22:06:22.710292,2026-06-02 22:06:22.710292
SANC_0bb477ca9cc548269ad0d445d6a80c65,Jamie Underwood,Individual,Uganda,UKHM,Narcotics,All way body affect finish.,High,True,True,True,REG-2025-396,2024-10-02,,Active,2025-02-20 22:06:22.710292,2026-03-27 22:06:22.710292
SANC_8fc9988ba6ca45d2952904eed1530f56,Damon Shaw,Vessel,North Korea,UN,Narcotics,Turn their save artist catch debate foot production.,Critical,True,True,True,REG-2024-407,2023-10-04,,Active,2025-05-20 22:06:22.710292,2026-03-25 22:06:22.710292
SANC_3ea2c33710cc43ce93083389ef252a2c,Edwards-Thompson,Individual,Iran,UKHM,Regime Sanctions,Garden great sign return poor really particular.,High,False,False,True,REG-2025-426,2024-07-21,2026-09-12,Active,2025-12-15 22:06:22.710292,2026-05-01 22:06:22.710292
SANC_96a3fd24f38b473fa7a28b70739ef6bc,Diana Evans,Vessel,Nauru,EU,Narcotics,Side relate real major look.,Critical,True,False,True,REG-2021-675,2023-11-05,2026-01-04,Active,2025-05-20 22:06:22.711799,2026-04-02 22:06:22.711799
SANC_f946cd0467ee4d39887c83eae3d34f53,Rebecca Hill,Individual,Saint Pierre and Miquelon,EU,Cyber Crime,Of myself time house.,High,False,False,True,REG-2021-648,2024-08-17,2026-02-28,Active,2026-02-03 22:06:22.711799,2026-05-05 22:06:22.711799
SANC_b53bd4fac8544861a19c34637d469475,Regina Roberts,Vessel,Bermuda,OFAC,Terrorism Financing,Western bad under pretty section.,High,True,False,True,REG-2022-990,2024-03-03,2026-01-07,Active,2026-02-22 22:06:22.711799,2026-05-12 22:06:22.711799
SANC_ff943190db30426b882e100b8bd4298a,Clayton LLC,Vessel,Saint Vincent and the Grenadines,UKHM,Narcotics,Receive case past only drug prove most.,High,False,True,True,REG-2025-429,2023-11-22,2025-12-15,Active,2025-07-06 22:06:22.711799,2026-04-01 22:06:22.711799
SANC_98418f31ef964d43aeedb7572ae2038a,Williams Group,Organization,Saint Pierre and Miquelon,UN,Regime Sanctions,Response beyond side accept nearly upon.,Critical,True,False,True,REG-2023-308,2024-10-16,2026-12-13,Active,2026-02-06 22:06:22.711799,2026-03-28 22:06:22.711799
SANC_26754e48b12344e6b48d5125d071f591,"Donovan, Johns and Woods",Vessel,Falkland Islands (Malvinas),OFAC,Cyber Crime,Sense expert experience arrive shoulder.,Critical,False,True,True,REG-2022-437,2024-04-20,,Active,2025-05-14 22:06:22.712806,2026-05-08 22:06:22.712806
SANC_18470ba3660f48188d95474c5848bec0,Kimberly Sharp,Vessel,North Korea,UN,Cyber Crime,Tree company think.,Critical,False,False,True,REG-2022-850,2024-10-27,2026-04-18,Active,2025-12-20 22:06:22.712806,2026-03-08 22:06:22.712806
SANC_145f808899fb483d845ba21264bd54e7,Osborn Group,Individual,Antigua and Barbuda,OFAC,Terrorism Financing,Control see the face also fear owner.,High,True,True,True,REG-2024-240,2023-10-23,2025-06-15,Active,2026-01-26 22:06:22.712806,2026-03-10 22:06:22.712806
SANC_56d37e0f8b35462caf2c3ebc400251b7,Mrs. Virginia Daniels,Individual,Jamaica,UKHM,Cyber Crime,Threat care mean evening speak former room.,High,False,False,True,REG-2021-106,2025-05-30,2027-07-25,Active,2026-02-23 22:06:22.712806,2026-06-06 22:06:22.712806
SANC_4009c29d32024401b472f8b8f5ef9362,Higgins-Smith,Organization,Antigua and Barbuda,UN,Terrorism Financing,So nothing serious compare task today.,Critical,True,True,True,REG-2021-636,2024-10-24,,Active,2025-11-23 22:06:22.712806,2026-03-21 22:06:22.712806
SANC_731ab89793e64dc79acd74fe39b8ce0e,Robertson-Miller,Organization,Saint Pierre and Miquelon,UKHM,Terrorism Financing,Continue cell food easy.,Critical,False,False,True,REG-2025-349,2025-03-12,2026-10-29,Active,2025-09-29 22:06:22.712806,2026-03-13 22:06:22.712806
SANC_09b3f405c47d46ab942458d388749aa3,Young-Molina,Individual,Iran,OFAC,Terrorism Financing,Few reveal activity president realize artist.,Critical,False,False,True,REG-2025-587,2023-12-28,,Active,2026-02-25 22:06:22.713815,2026-03-11 22:06:22.713815
SANC_1057f5f1004244029d8d0d25dca7858e,Christopher Parks,Organization,Mayotte,UN,Terrorism Financing,Real police wait happen determine.,High,True,True,True,REG-2025-586,2023-09-08,,Active,2026-01-22 22:06:22.713815,2026-03-13 22:06:22.713815
SANC_37aeec803bfc4243a3ecf6adb0a2ef69,Hernandez-Adkins,Vessel,Antarctica (the territory South of 60 deg S),OFAC,Narcotics,Health reduce tree serious soon stay seven quite.,Critical,True,True,True,REG-2025-247,2023-09-20,2026-09-18,Active,2025-08-10 22:06:22.714327,2026-05-30 22:06:22.714327
SANC_ac346be17e704076a85dbd45adbc52f2,Angela Griffin,Vessel,Burundi,UKHM,Cyber Crime,Back nor article natural measure of.,Critical,True,True,True,REG-2025-863,2024-09-13,2025-11-06,Active,2026-01-10 22:06:22.714327,2026-04-14 22:06:22.714327
SANC_f12284e1f2c44ad1821704c02b28bca4,Scott Ramos,Individual,Philippines,UKHM,Cyber Crime,Response major together knowledge argue.,High,False,False,True,REG-2024-333,2023-10-03,2025-10-21,Active,2025-07-23 22:06:22.714327,2026-05-16 22:06:22.714327
SANC_920f2ee4ac444b9983593e594bf61f05,"Perry, Elliott and Hansen",Vessel,Uganda,OFAC,Cyber Crime,Rich how staff second official.,High,True,True,True,REG-2023-257,2023-09-19,2026-06-29,Active,2025-12-13 22:06:22.714327,2026-03-06 22:06:22.714327
SANC_2ec0ce878bdc4fc0b13d72c720c9f8b6,Michael Weaver,Organization,Saint Vincent and the Grenadines,OFAC,Terrorism Financing,Various attorney value all.,Critical,False,False,True,REG-2023-204,2023-07-14,,Active,2025-11-26 22:06:22.714327,2026-04-14 22:06:22.714327
SANC_a46dc885146f4f1f96ab3943ead75057,Chad May,Vessel,Jamaica,UKHM,Terrorism Financing,Hear through large true help bag.,High,True,False,True,REG-2025-195,2024-04-21,2026-03-19,Active,2025-08-16 22:06:22.715330,2026-06-07 22:06:22.715330
SANC_cb9514a7dbdb48a489db384b7c9081f9,Brandi Dalton,Organization,Anguilla,EU,Narcotics,Condition Mr more road.,Critical,True,True,True,REG-2023-408,2024-11-04,,Active,2025-12-17 22:06:22.715330,2026-05-31 22:06:22.715330
SANC_0956b7196278414a9b50a3568523fddc,Nicole Good,Organization,Mayotte,UN,Regime Sanctions,Pull name mother statement easy get every.,High,False,False,True,REG-2022-838,2023-11-28,2026-07-28,Active,2025-04-20 22:06:22.715330,2026-05-14 22:06:22.715330
SANC_627ac84997424418809f83931a61e355,Pamela Johnson,Individual,Bosnia and Herzegovina,OFAC,Regime Sanctions,Past view threat drive attack order.,Critical,False,False,True,REG-2024-442,2025-06-06,2028-04-02,Active,2025-05-01 22:06:22.715330,2026-05-22 22:06:22.715330
SANC_3eb9089ca5c54bc3a2ee3cef8c7fd059,Michele Williams,Vessel,Russia,EU,Regime Sanctions,I doctor describe.,Critical,True,False,True,REG-2023-398,2024-05-20,2027-02-27,Active,2025-06-23 22:06:22.715330,2026-03-27 22:06:22.715330
SANC_240f84bee0c74812950568bba6bfec1e,Taylor LLC,Organization,Uganda,UN,Regime Sanctions,Staff rule five our pull.,Critical,True,True,True,REG-2025-658,2025-04-09,,Active,2025-02-01 22:06:22.715330,2026-03-30 22:06:22.715330
SANC_bf602e0e6a874caabab27312a8263e4e,Shawn Odom,Vessel,Benin,EU,Regime Sanctions,Determine feel article we they treatment personal.,Critical,True,False,True,REG-2024-242,2024-02-13,2025-10-17,Active,2025-10-23 22:06:22.716331,2026-03-16 22:06:22.716331
SANC_efdb9670f8344204ac1ea7a962d4786e,Amber Cooper,Organization,Uganda,OFAC,Regime Sanctions,Skill five indicate chance heavy senior.,Critical,False,False,True,REG-2025-137,2024-05-05,2026-05-08,Active,2025-03-07 22:06:22.716331,2026-04-01 22:06:22.716331
SANC_4ccb7c69a6b948e89bf080ca5aec8629,Atkinson LLC,Individual,Saint Vincent and the Grenadines,EU,Cyber Crime,South trip none whose.,High,True,False,True,REG-2023-915,2024-06-10,2025-06-20,Active,2026-01-10 22:06:22.716331,2026-05-06 22:06:22.716331
