customer_id,customer_name,email,phone_number,date_of_birth,gender,account_number,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST10288,Jamie House,julia89@example.net,001-499-365-2469x6578,1975-12-12,Male,ACT10000288,Checking,2023-12-08,913,Indian,India,Valentinechester,"098 Estrada Common Suite 317 South Gary, FM 31296",Commercial art gallery manager,1375309.12,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10289,Marcia Ray,sandratanner@example.net,708.964.6561,1986-07-12,Other,ACT10000289,Checking,2023-10-24,958,Indian,India,Shawnport,"0530 Little Ports Apt. 556 Fergusonville, WI 28862",Tour manager,1108260.98,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10290,Mr. Jacob Wise,khanson@example.com,+1-547-619-5352x877,1965-03-17,Other,ACT10000290,Savings,2025-04-09,425,Indian,India,Kathleenport,"640 Elizabeth Throughway Mckinneyshire, MD 72242",Quality manager,4312498.81,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10291,Johnny Smith,stonejason@example.com,972.996.9170,1994-06-06,Male,ACT10000291,Checking,2022-08-02,1406,Indian,India,New Charlesside,"902 Holland Lock Apt. 167 Lake Mialand, CA 54410",Lexicographer,3378337.11,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10292,Daniel Singleton,tiffanyyoung@example.net,(947)929-4120x9040,1996-12-15,Female,ACT10000292,Savings,2022-02-12,1577,Indian,India,Lake Jeanette,USCGC Garrett FPO AP 13121,Amenity horticulturist,1699677.58,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10293,Sarah Saunders,christinafloyd@example.com,+1-803-943-0525x685,1981-05-10,Other,ACT10000293,Savings,2021-11-09,1672,Indian,India,Stevenshire,"061 Stephanie Station Ebonystad, DE 49215",Museum/gallery conservator,1553284.34,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10294,Leonard Johnson,mcdonaldwilliam@example.com,+1-955-312-4359x16911,2006-05-06,Female,ACT10000294,Checking,2021-09-22,1720,Indian,India,Mollyville,"03146 White Route North Eric, CO 97960","Designer, industrial/product",1027703.1,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10295,Crystal Watkins,barbara24@example.com,516.262.8377x731,2003-11-29,Female,ACT10000295,Checking,2025-03-05,460,Indian,India,West Mike,USNV Cook FPO AA 30057,Medical secretary,3430777.06,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10296,Mr. Howard Williams IV,davisjerome@example.com,(201)409-7444x9921,2007-04-29,Female,ACT10000296,Savings,2024-03-09,821,Indian,India,Lake Robert,"1342 Fields Islands Apt. 236 New Sharon, PR 91651",Tax adviser,2925429.99,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10297,Jessica Parker,sarahwalker@example.net,809.536.0168,2002-04-14,Other,ACT10000297,Savings,2024-01-12,878,Indian,India,Carolinemouth,"98811 Patel Mission Carrollberg, IN 18890",Paramedic,1044857.16,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10298,Carlos Rogers,morenolaura@example.org,001-960-879-7045x48427,1960-04-02,Female,ACT10000298,Savings,2022-01-16,1604,Indian,India,Tonyahaven,"533 Joseph Isle Suite 478 Port Lauren, CO 33581",Transport planner,3806324.61,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10299,Ian Bass,mlee@example.org,(322)892-9988x919,1953-12-08,Male,ACT10000299,Savings,2023-11-29,922,Indian,India,Parkershire,"6888 Carroll Island Escobarmouth, DC 96351",Clinical research associate,4423713.13,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10300,Christine Carson,jroberson@example.net,(248)524-7151,1988-12-27,Other,ACT10000300,Checking,2024-03-29,801,Indian,India,South Raymondtown,"902 Kevin Courts Suite 824 Port Tammyfurt, AZ 42122",Multimedia programmer,1423546.51,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10301,Brett Anderson,mark68@example.net,702.346.4219x288,1976-06-04,Male,ACT10000301,Checking,2021-12-29,1622,Indian,India,New Suzanneview,"412 Flowers Glens Leeberg, OH 14307",Brewing technologist,2902271.8,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10302,James Meyer,dominiquesmith@example.net,001-991-294-3567x355,1956-09-13,Female,ACT10000302,Savings,2023-10-17,965,Indian,India,Wolfside,"01931 Prince Stravenue Apt. 623 North Jamestown, MP 24155","Librarian, public",3587576.36,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10303,Jessica Franklin,carolyn65@example.com,388-846-2602x23933,1970-02-03,Other,ACT10000303,Savings,2023-01-24,1231,Indian,India,Carrmouth,"58687 Olson Tunnel Gardnerbury, WV 46113","Therapist, occupational",968866.62,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10304,Courtney Brooks,tcrane@example.com,001-493-270-9093x35091,1976-01-07,Female,ACT10000304,Savings,2022-04-28,1502,Indian,India,Greenmouth,"0688 Patterson Landing Apt. 821 Port Joshuaburgh, ID 82010","Therapist, sports",3322652.55,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10305,Steven Hawkins,xconrad@example.net,001-577-264-5285x75145,1962-04-02,Other,ACT10000305,Savings,2022-07-20,1419,Indian,India,Shaffermouth,"605 Pearson Isle Samanthaborough, TX 89958",Associate Professor,834583.61,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10306,Brian Robinson,croberts@example.org,(677)658-9052x642,2004-02-07,Female,ACT10000306,Checking,2025-01-05,519,Indian,India,West Veronicashire,"469 Gomez Crossing Suite 063 Port Lindaville, PR 53138",Education administrator,3985204.87,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10307,Alec Allen,lewismatthew@example.org,813.229.1708,1999-09-26,Male,ACT10000307,Savings,2024-02-26,833,Indian,India,Lake Joseph,"2895 Wendy Springs Suite 846 Deannaville, MI 67902",Radio broadcast assistant,733682.57,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10308,Keith Chapman,dlong@example.net,422-576-9383x948,2001-05-01,Female,ACT10000308,Savings,2023-08-07,1036,Indian,India,Lake Autumnview,"8127 Porter Manor Suite 210 Christianbury, WI 71228","Investment banker, corporate",4293788.91,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10309,Johnathan Zuniga,amymendez@example.com,683-217-7801,1962-08-29,Other,ACT10000309,Savings,2023-05-01,1134,Indian,India,Williamsfort,"57349 Kari Ports Henryhaven, MP 23542",Office manager,2025462.01,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10310,Jennifer Chavez,jane47@example.net,454.776.5944,1989-04-08,Male,ACT10000310,Checking,2026-03-14,86,Indian,India,New Christopherton,"6680 Benson Lodge Cookchester, AZ 14395",Museum education officer,2034426.89,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10311,Brian Gross,owilson@example.org,001-684-643-3993x0820,1993-01-23,Male,ACT10000311,Savings,2025-10-22,229,Indian,India,Lake James,"1237 Brewer Corners Suite 946 Port Erikmouth, AL 63130",Lexicographer,2675128.39,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10312,Sheila Sandoval,jennifer02@example.com,001-706-788-3960x9866,1953-11-28,Other,ACT10000312,Checking,2022-11-16,1300,Indian,India,South Timothyton,"1755 Shaw Inlet Maryfort, WV 91150",Acupuncturist,2044178.35,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10313,Spencer Smith,bsparks@example.net,611-409-3734x38063,1984-11-27,Other,ACT10000313,Checking,2022-12-06,1280,Indian,India,Leemouth,USS Thomas FPO AE 40775,Actor,726325.66,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10314,Jennifer Kelly,jameschavez@example.org,(207)946-7099x292,1980-05-30,Male,ACT10000314,Checking,2022-03-11,1550,Indian,India,Port Kim,"0129 Webb Streets Suite 484 West Anthonyhaven, LA 23596",Electrical engineer,397110.0,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10315,Rebecca Roberts,tmoran@example.org,6875716546,1979-10-25,Male,ACT10000315,Savings,2022-04-12,1518,Indian,India,North Stevenberg,"0542 Brandon Spurs Lisaland, FL 93889","Engineer, maintenance (IT)",3202760.01,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10316,Sarah King,duncanstanley@example.org,+1-954-844-3546,1956-09-01,Other,ACT10000316,Savings,2022-07-19,1420,Indian,India,West Sharon,USCGC Mathews FPO AA 58247,"Engineer, civil (contracting)",3720976.6,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10317,Eric Lee,jasmine82@example.com,962-910-4868x528,1992-08-03,Female,ACT10000317,Savings,2025-01-19,505,Indian,India,Teresaland,"84028 Mary Forest West Anthonyfort, WI 63673",Geophysical data processor,2710131.51,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10318,Mark Moreno,sanchezkayla@example.org,+1-523-364-9142x8439,1996-06-06,Female,ACT10000318,Savings,2023-04-04,1161,Indian,India,Lisatown,"483 Nathan Port Apt. 885 Wilsonshire, MS 83755",Health and safety inspector,3591768.24,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10319,Frank Greene,hgarcia@example.com,6342207054,1994-11-06,Female,ACT10000319,Checking,2025-06-12,361,Indian,India,North Joshua,"964 Bradley Haven Troyland, WI 85891",Psychiatric nurse,1657921.87,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10320,Jody Daniels,evanshaley@example.net,(203)750-2919,1985-03-25,Other,ACT10000320,Checking,2025-03-22,443,Indian,India,Lake Cheyenneborough,"45158 Nancy Unions Apt. 926 South Charles, MT 39279",Quarry manager,1932121.74,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10321,Shannon Peterson,warnermonica@example.net,001-532-242-7825x1949,1961-11-21,Male,ACT10000321,Checking,2025-11-08,212,Indian,India,South Allenfurt,"75493 Fuentes Corner Williamsview, ND 72578",English as a second language teacher,2810961.25,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10322,Bryan Hurley,delgadokristopher@example.org,(386)836-4169x906,1982-07-03,Other,ACT10000322,Savings,2023-06-23,1081,Indian,India,Leeview,"38787 Cantrell Valley Suite 210 North John, PW 62896",Animal technologist,347662.27,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10323,Kevin Miles,gbrown@example.org,898.343.8920x910,2002-10-26,Other,ACT10000323,Checking,2026-04-10,59,Indian,India,Buchananmouth,"414 Scott Parkway Apt. 600 South Aaronville, MP 26803","Scientist, product/process development",4472598.58,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10324,Johnny Paul,tony87@example.com,(368)960-1746x978,1960-06-13,Other,ACT10000324,Savings,2025-06-24,349,Indian,India,South Shawn,"13035 Prince Squares Apt. 044 Ethanburgh, OR 38424",Orthoptist,3318142.18,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10325,Cynthia Watson,turnerjasmine@example.org,(859)567-0956x82771,1975-06-03,Female,ACT10000325,Checking,2023-07-29,1045,Indian,India,Eddieside,"168 Brown Points Suite 850 Stephaniechester, OH 85560",Sports administrator,2029114.44,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10326,Stephen Morrison,scott45@example.org,+1-536-845-6199,1960-07-21,Other,ACT10000326,Checking,2021-08-19,1754,Indian,India,West Desiree,"650 Navarro Rapids Apt. 450 Dixonburgh, NH 32055",Speech and language therapist,438018.21,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10327,Jimmy Tucker,kathryn09@example.com,(290)508-2128x40057,1950-09-28,Other,ACT10000327,Checking,2022-12-31,1255,Indian,India,Perryland,"132 Michelle Corners Goodwinchester, GU 30402",Air traffic controller,777072.01,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10328,Deanna Anderson,tylerrodriguez@example.net,(209)477-6469x696,1986-03-06,Other,ACT10000328,Checking,2026-03-02,98,Indian,India,Taylorberg,"74053 Reed Parkway Suite 124 Crystalfort, IL 66952",Sales executive,3497958.16,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10329,Charles Martin,zwright@example.org,557.785.4968,1986-03-08,Female,ACT10000329,Savings,2023-10-15,967,Indian,India,Wilsonchester,"6045 Sandra Path North Thomasview, VT 88870",Mental health nurse,1204865.53,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10330,Robin Reid,steven10@example.org,001-238-566-5098x09530,1981-06-11,Male,ACT10000330,Savings,2023-08-29,1014,Indian,India,Port Josephmouth,"0365 Ronald Meadow Juarezborough, DE 29342",Sales executive,2540612.22,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10331,Michael Mccormick,llambert@example.org,(862)680-5862,2004-12-18,Other,ACT10000331,Savings,2023-01-05,1250,Indian,India,Port Nicholasview,"PSC 4079, Box 6302 APO AE 70833","Surveyor, commercial/residential",672165.81,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10332,Stephen Ortiz,abass@example.net,262.257.1457x19219,1996-05-15,Female,ACT10000332,Checking,2024-09-03,643,Indian,India,New Jessicafort,"24947 Navarro Station Apt. 362 East Jacqueline, PA 30972",Hydrogeologist,458328.38,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10333,Sarah Alexander,leslieriddle@example.net,(936)551-5633,2002-08-09,Male,ACT10000333,Savings,2024-03-29,801,Indian,India,Lake John,"014 Hubbard Street Suite 613 South Jacobborough, AZ 45732",Research scientist (life sciences),343772.08,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10334,Pamela Thornton,ipearson@example.net,862-521-0910x34392,1996-03-14,Other,ACT10000334,Checking,2024-07-09,699,Indian,India,Rileychester,"321 Jerry Path Suite 801 West Autumnburgh, NE 58489",Customer service manager,3540968.06,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10335,Michael Gutierrez,jennifer08@example.org,+1-800-849-5640x086,1961-01-01,Male,ACT10000335,Checking,2023-07-21,1053,Indian,India,West Anthonyville,"3253 Stephen Glen Lake Thomas, OH 15770",Merchant navy officer,932192.95,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10336,Brian Braun,michaelturner@example.org,909.272.7664x9476,1950-11-14,Female,ACT10000336,Checking,2023-03-29,1167,Indian,India,New Susanmouth,"24160 Joshua Ramp Apt. 838 Nicholsport, VT 03679",Best boy,3441556.86,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10337,Brent Gilbert,cpoole@example.net,+1-206-619-6520x82597,1988-01-04,Male,ACT10000337,Checking,2023-06-12,1092,Indian,India,West Stephentown,"117 Gomez Turnpike Suite 112 Lake Dawn, NM 18602",Warden/ranger,1526307.89,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10338,Emily Duncan,johnsonsharon@example.net,001-356-877-2985x415,1972-03-08,Female,ACT10000338,Savings,2023-05-01,1134,Indian,India,Lake Robert,"39119 Mendoza Plain Apt. 597 East Jessicaside, AR 91773",Printmaker,1569926.34,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10339,James Lutz,tellis@example.net,641-585-4760,1956-12-31,Male,ACT10000339,Savings,2025-06-15,358,Indian,India,South Mariobury,"800 Patricia Dale Apt. 570 Brianchester, AS 79306",Emergency planning/management officer,1129423.45,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10340,Todd Horton,xmoss@example.org,775-714-2881,1965-02-28,Other,ACT10000340,Checking,2024-02-14,845,Indian,India,Port Jessica,"3423 Mcbride Dam Apt. 695 West Rachelside, GA 57915",Chiropodist,2339786.55,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10341,Lisa Mcmahon,tserrano@example.com,729-690-4518,1956-07-24,Female,ACT10000341,Checking,2023-10-26,956,Indian,India,Morganborough,"168 Erica Roads Suite 866 Marymouth, MI 44543",Telecommunications researcher,635317.42,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10342,James Ortiz,clarkebrittany@example.com,467-239-0270x6205,1958-05-25,Male,ACT10000342,Savings,2022-09-19,1358,Indian,India,Katrinaview,"34991 Salazar Courts Suite 451 Elliottmouth, CT 52076",Dancer,787225.75,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10343,Adam Collier,graygina@example.com,472.660.5111x45055,1962-02-19,Other,ACT10000343,Savings,2026-04-15,54,Indian,India,Michaelshire,"788 Kathryn Manors West Vanessaton, SC 89989",Financial risk analyst,4190135.89,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10344,Jennifer Holder,weekstimothy@example.net,795-303-8355,1956-02-27,Female,ACT10000344,Checking,2026-02-21,107,Indian,India,Thompsonburgh,"3933 Shannon Trail Port Ashleytown, SD 45695",Animal technologist,978602.28,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10345,Brian Hoffman,robertroberson@example.net,(697)701-8173x337,1958-11-11,Male,ACT10000345,Savings,2026-03-17,83,Indian,India,Kennethport,"1231 Estes Rapids Haysbury, PW 96543","Administrator, sports",3874554.45,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10346,Benjamin Garcia,vargaskaren@example.com,001-531-296-0788x507,1989-05-08,Other,ACT10000346,Checking,2024-08-21,656,Indian,India,Garciaborough,"3333 Torres Underpass Rowemouth, NC 89764",Physiological scientist,3544949.64,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10347,Ryan Alexander,emoore@example.com,(940)612-9846x5986,1992-08-29,Other,ACT10000347,Savings,2023-11-11,940,Indian,India,West Richardchester,"197 Carly Manors Suite 383 Tiffanystad, MA 18824",Applications developer,2361609.89,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10348,Christopher Cruz,bradleybrandon@example.com,811-236-8915x8929,1964-08-25,Other,ACT10000348,Checking,2024-09-23,623,Indian,India,South Chelseamouth,USNS Hernandez FPO AP 46072,Curator,1303136.9,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10349,Jonathan Richards,brittanyevans@example.org,682.431.2918x60534,1993-10-16,Female,ACT10000349,Savings,2023-06-03,1101,Indian,India,Smithbury,"881 Nathan Stravenue Suite 122 West Hannahstad, AZ 38746",Travel agency manager,2881598.04,PASSED,LOW,True,1,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10350,Erik Clark,jonathan85@example.com,411.919.6888x7749,2007-07-14,Female,ACT10000350,Checking,2022-05-11,1489,Indian,India,Christianbury,"30905 Monique Extensions Lake Crystaltown, NV 92294",Careers information officer,1347915.1,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10351,Caitlin Carlson,joshuawolfe@example.com,361-549-7381,1961-07-24,Male,ACT10000351,Checking,2025-06-20,353,Indian,India,Gatesmouth,"8509 Bennett Skyway Lopezfurt, PA 01243",Insurance risk surveyor,3281943.28,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10352,Dustin Pugh,mark08@example.org,880-837-5147,1954-04-18,Female,ACT10000352,Checking,2022-04-21,1509,Indian,India,Pachecofort,"6561 Bruce Expressway Suite 191 Port Sarahhaven, AL 48143",Dramatherapist,2026051.5,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10353,Kayla Warren,susan63@example.com,782.953.5654x1269,1990-08-31,Female,ACT10000353,Checking,2025-04-06,428,Indian,India,Jessicatown,"8324 Derek Bridge Apt. 751 Port Kimberlyberg, NH 72371",Herbalist,2007383.8,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10354,Eric Price,dillonsmith@example.com,312-204-2620x059,1968-12-19,Male,ACT10000354,Savings,2021-10-17,1695,Indian,India,Christymouth,"448 Thomas Divide Aprilmouth, CT 76266",Training and development officer,1037101.52,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10355,Kim Lee,jerry78@example.org,265-400-5575,1951-04-08,Male,ACT10000355,Checking,2022-11-16,1300,Indian,India,Stephanieberg,"0406 John Land Jennifermouth, LA 14114",Printmaker,2958585.65,PASSED,HIGH,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10356,Lauren Lopez,gonzalezcharles@example.com,001-353-567-1933x5044,1962-11-20,Other,ACT10000356,Savings,2026-03-27,73,Indian,India,Timothymouth,Unit 5915 Box 6845 DPO AP 18658,Water quality scientist,2751747.84,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10357,Jennifer Martinez,nbrown@example.com,001-954-903-9670x727,1996-08-30,Female,ACT10000357,Savings,2025-08-10,302,Indian,India,North Jesseton,"807 Jeffrey Glen Apt. 511 Morganville, FM 87219",Marketing executive,2838937.92,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10358,Joyce Williams,garrettjason@example.com,001-219-269-3598x992,1973-03-14,Female,ACT10000358,Checking,2022-07-24,1415,Indian,India,East Matthewmouth,"9049 Myers Curve Shawville, CT 18029",Chiropractor,2781557.71,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10359,Robert Santana,pnelson@example.com,911.867.5622x12474,1979-09-08,Other,ACT10000359,Savings,2024-07-20,688,Indian,India,Port Rebeccaside,"028 Daniels Square Apt. 312 Lake Robertmouth, MT 20164","Research officer, government",1174470.3,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10360,Regina Soto,rebekahbush@example.net,+1-954-858-4918x694,1958-07-28,Male,ACT10000360,Checking,2022-02-24,1565,Indian,India,New Aaronside,"59033 Jackson Ports Suite 801 Port Sarah, IN 59295",Analytical chemist,2182670.31,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10361,Jeremy Neal,johncox@example.net,001-589-961-9061,1967-02-26,Female,ACT10000361,Checking,2024-10-13,603,Indian,India,Nolanberg,"27318 Brown Land Suite 536 Dawnmouth, IN 31709",Airline pilot,3493770.91,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10362,Lisa Miller,hmclaughlin@example.com,9814186042,1999-07-06,Female,ACT10000362,Savings,2026-01-03,156,Indian,India,Aliciaton,"568 Johnson Gateway Apt. 216 Lake Traci, NH 29993",Manufacturing engineer,3970651.95,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10363,Robert Walter,flowersdenise@example.com,715-941-1006x718,1985-12-03,Male,ACT10000363,Savings,2025-01-27,497,Indian,India,New Anthonyton,"152 Deborah Manor Jacksonville, AS 37478",Metallurgist,3907889.99,PASSED,HIGH,True,3,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10364,Charles Peterson,marylamb@example.net,634.536.6627x1783,1965-08-22,Female,ACT10000364,Savings,2021-06-26,1808,Indian,India,West Brian,"907 Lucas Field North Derrickhaven, WV 78108","Designer, blown glass/stained glass",3916812.78,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10365,Jesse Nguyen,trevor31@example.net,624-560-7249,1985-06-27,Other,ACT10000365,Savings,2024-11-18,567,Indian,India,Castilloberg,"72260 Brittany Spur Miguelmouth, KS 63218",Make,3567723.24,PASSED,MEDIUM,True,1,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10366,Brittany Patterson,wjensen@example.com,5296620602,2002-09-26,Female,ACT10000366,Savings,2021-12-15,1636,Indian,India,New Albert,"647 Mcbride Roads Lake Donnastad, GA 09059","Production assistant, television",2574280.6,PASSED,LOW,True,1,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10367,Cindy Anderson,xgraham@example.com,+1-280-206-7708x8630,1965-12-03,Female,ACT10000367,Checking,2025-12-18,172,Indian,India,Jonesborough,"68589 Montoya Highway Suite 347 Wrightton, MD 24993",Race relations officer,2552454.26,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10368,John Smith,parsonschristopher@example.net,476.494.2502x623,2000-11-11,Male,ACT10000368,Checking,2025-06-29,344,Indian,India,Brownside,"404 Amanda Causeway Suite 972 New Ricky, TN 96446",Financial planner,811201.42,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10369,Scott Smith,georgewood@example.com,8266527162,1988-11-01,Other,ACT10000369,Checking,2023-07-12,1062,Indian,India,Port Robert,"8616 Garner Loaf West Bradley, MN 91270",Community education officer,1060121.44,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10370,Joseph Thomas,kenneth92@example.net,409-230-9130,1970-11-18,Female,ACT10000370,Savings,2024-03-18,812,Indian,India,Nicoleport,"76009 Henry Stravenue Suite 699 Pittmanmouth, MH 73881","Geologist, wellsite",1672317.06,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10371,Diamond Abbott,sarahterry@example.com,+1-889-966-7429x425,1985-08-24,Other,ACT10000371,Savings,2022-06-02,1467,Indian,India,New Katherine,"077 Gina Stravenue Apt. 478 Leefurt, MS 15945",Make,434189.08,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10372,Shannon Peterson,lindafreeman@example.net,859.506.0175x5982,1982-02-14,Other,ACT10000372,Savings,2021-12-02,1649,Indian,India,Bautistafurt,"7126 Rebecca Shores Rebeccahaven, AZ 47281",Fast food restaurant manager,2199958.72,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10373,Angela Vaughan,sergio83@example.org,+1-694-224-9303,1988-11-29,Other,ACT10000373,Checking,2024-04-02,797,Indian,India,Cherylburgh,"65979 Rodriguez Mount Williamsstad, VA 75911",Forensic scientist,4231252.5,PASSED,LOW,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
CUST10374,Melissa Mills,mooredenise@example.net,862.753.4731x069,2005-03-28,Male,ACT10000374,Savings,2026-01-06,153,Indian,India,Port Brentbury,"82713 Erica Forks Suite 783 Port Alicia, WA 71597",Health promotion specialist,4362164.78,PASSED,MEDIUM,False,0,2026-06-08 12:00:00,2026-06-08 12:00:00
