customer_id,customer_name,email,phone_number,date_of_birth,gender,account_number,account_type,account_open_date,account_age_days,nationality,country,city,address,occupation,annual_income,kyc_status,customer_risk_rating,previous_fraud_flag,fraud_incident_count,created_at,updated_at
CUST_1ecdcf31f199,Sara Barnes,perkinsdebbie@example.com,376-206-5783x08515,1982-06-21,Male,AC100000284,Savings,2024-06-09,729,Indian,India,Port Zacharytown,"1632 Pugh Trace Burnsborough, OR 55413",Accommodation manager,418216.66,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_64b708f2233d,Jeffrey Hughes,hawkinsnicole@example.org,001-288-832-3458,1993-09-20,Female,AC100000285,Savings,2018-07-28,2872,Indian,India,Edgarfurt,"0205 Mark Pine North Wendy, NY 91082",Youth worker,2590582.69,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_ea59715e052f,Shawna Moore DDS,laurenjones@example.org,(313)974-2186,1998-08-02,Other,AC100000286,Current,2020-06-10,2189,Indian,India,New Lauraton,USNV Holt FPO AE 72217,"Scientist, forensic",1627682.58,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_76981d6148b4,Francis Cox,taylorvalerie@example.net,207-645-8540x84787,1953-12-06,Female,AC100000287,Current,2020-07-28,2141,Indian,India,West Jennifer,"88127 Eric Spurs Suite 378 Lake Marissa, MT 06109","Engineer, petroleum",2429322.36,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_05cb28af5cfc,Jennifer Lopez,penaamy@example.com,747.874.8891,2008-01-09,Other,AC100000288,Current,2016-08-29,3570,Indian,India,Laurenport,"0064 Carly Manor Owensbury, CO 33005","Engineer, chemical",3724158.82,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_cdeb98199700,Brad Wilson,wesley10@example.com,341-319-8978x2326,2008-01-05,Female,AC100000289,Savings,2023-11-04,947,Indian,India,Fisherborough,"032 Bonnie Roads Lake Kyleport, NE 66364","Psychologist, forensic",1731756.25,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_2662193cb369,Gabriel White,angela53@example.net,521.686.1199x991,1974-09-20,Male,AC100000290,Savings,2025-05-09,395,Indian,India,Vaughanton,"909 Nicholas Glens Port Kimberlymouth, VA 75231","Librarian, public",664695.93,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_50bf8b813d86,Terry Browning,blackwellsteven@example.net,545-599-5319x9916,1956-08-15,Female,AC100000291,Savings,2019-06-29,2536,Indian,India,Stephenland,Unit 4800 Box 0408 DPO AP 52787,"Lecturer, higher education",4820892.09,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_24ccdeafe7c1,Shannon Coffey,bauerkathy@example.com,+1-862-265-6620x12916,1976-01-10,Other,AC100000292,Current,2025-09-14,267,Indian,India,Hernandezburgh,"58315 Barbara Court Suite 392 New Mariaberg, NJ 05768",Tourist information centre manager,1111203.69,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_16f39693fcd6,Kathryn Callahan,boothgary@example.org,255.878.1690,1990-05-09,Female,AC100000293,Current,2019-11-06,2406,Indian,India,Nicolefurt,"098 Johnson Throughway Port Gary, AR 60718",Audiological scientist,4419563.19,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_87c2e39e1a93,Nichole Lynch,schmidtcarol@example.net,(567)467-2683,1948-01-03,Female,AC100000294,Current,2024-02-03,856,Indian,India,Port Tracy,"3682 Brown Trail Apt. 901 Melaniechester, MI 46236",Regulatory affairs officer,4840095.83,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_51009e201531,Heather Baker,christophernunez@example.com,239.463.8159x7854,2000-02-21,Female,AC100000295,Current,2016-06-27,3633,Indian,India,Kristenfurt,Unit 9093 Box 4643 DPO AA 32325,Medical illustrator,3068090.1,Pending,HIGH,True,3,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_46e7ee0c91aa,Jacob Hammond,rhondaross@example.com,+1-389-559-9042,1961-04-10,Male,AC100000296,Current,2018-07-20,2880,Indian,India,Sheenashire,"72759 Johnston Shore Apt. 330 Nelsonburgh, GA 31479","Civil engineer, consulting",842887.73,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_4ba5f15b88d8,Mitchell King,hickstamara@example.org,(337)958-1069x6376,1967-09-07,Female,AC100000297,Savings,2019-11-11,2401,Indian,India,Lake Travis,"142 Frederick Loop New Jasonhaven, PA 32769","Engineer, electrical",2122791.78,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_a33cd61f7386,Elizabeth Anderson,crystalnguyen@example.com,001-527-980-4631x433,2005-12-26,Male,AC100000298,Current,2021-09-04,1738,Indian,India,East Julian,"624 Ariana Springs Suite 234 Lake Heatherchester, ME 60290",Sports coach,2620426.54,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d1cbefe2bda9,Nancy Gates,elizabeth75@example.com,(805)736-8349,1976-05-02,Male,AC100000299,Current,2023-07-19,1055,Indian,India,West Xavier,"97878 Sara Port West Grant, RI 31656",Fish farm manager,1991352.01,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_4da909d13194,Carrie Romero,xmartinez@example.com,(874)360-2409,1978-12-12,Male,AC100000300,Current,2022-07-11,1428,Indian,India,West James,"839 Teresa Manor Sarahside, KS 79639",Lobbyist,2600373.94,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_e82b712ddf64,Patrick Smith,sean73@example.org,(359)984-4993x86763,1966-10-18,Female,AC100000301,Current,2017-12-09,3103,Indian,India,Huffmanport,"79989 Gutierrez Motorway Adamview, PR 10695",Retail buyer,2692797.01,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_aef54825427d,Matthew Parrish,theresacontreras@example.com,795.766.4064x0546,1966-06-21,Other,AC100000302,Current,2023-12-01,920,Indian,India,New Amandamouth,"0638 Elliott Meadow West Josestad, OH 33517",Geophysicist/field seismologist,980009.82,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_cd492e030e73,Samuel Paul,jilliansingh@example.net,893-842-4622,1970-06-09,Other,AC100000303,Current,2021-09-03,1739,Indian,India,North Justinberg,"3250 Trevor Loaf Apt. 121 New Jessica, CA 52419",Therapeutic radiographer,3601951.07,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_3bb66a6a6069,Angela Johnson,bryan85@example.net,7766718266,1967-01-17,Female,AC100000304,Current,2019-11-21,2391,Indian,India,Kellyfurt,"7771 Williams Junction Suite 965 West Paulaberg, CT 62019","Therapist, art",3434270.68,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_7ff8a5159dc0,Janice Bailey,huberjessica@example.org,+1-611-765-5107x911,1955-08-12,Other,AC100000305,Savings,2022-06-09,1460,Indian,India,Port Josephfurt,Unit 4740 Box 1097 DPO AA 73270,Retail banker,3065166.16,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_7b6d2b2fd028,Nicholas Jones,thompsonalexis@example.net,001-401-767-5223x2082,1946-07-21,Other,AC100000306,Current,2024-10-23,593,Indian,India,Lake Samantha,"71165 Tami Ford Brownport, ID 11725",Operational investment banker,1018457.9,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d75cdd459f49,Christine Bradley DDS,jose34@example.com,879.979.7568x56268,1961-05-30,Male,AC100000307,Savings,2016-08-16,3583,Indian,India,West Annette,"694 Emily Greens Samanthaview, GU 76370","Lecturer, higher education",2948337.3,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_733b91deb64f,Nathaniel Schroeder,mary77@example.com,+1-887-466-6976x50721,1948-04-29,Female,AC100000308,Current,2023-02-02,1222,Indian,India,Miguelview,"875 Angela Glens Apt. 267 East Kimberly, CO 70800",Physiotherapist,926870.04,Verified,HIGH,True,4,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_b4ed06fcae75,Matthew Maldonado,hughesmichael@example.net,4268350452,1983-05-11,Other,AC100000309,Current,2024-01-12,878,Indian,India,Sandersview,"52691 Kristie Extension Brownbury, PR 27228",Interior and spatial designer,4389525.0,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_5303e59b970b,Melissa Rogers,amiller@example.com,001-666-558-1228x71022,2003-06-25,Other,AC100000310,Current,2018-11-24,2753,Indian,India,West Jonathan,Unit 9521 Box 4317 DPO AA 30607,Psychiatrist,4990989.77,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_7886b7080bb3,Rachel Griffin,ysmith@example.org,2133272721,1970-07-11,Male,AC100000311,Current,2017-06-18,3277,Indian,India,Port Kristinabury,"419 Hale Row Michaelshire, KY 21298",Tour manager,4578195.97,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_0e39cdce6f99,Dave Edwards,shill@example.com,+1-211-860-3296,1993-11-20,Other,AC100000312,Current,2023-10-13,969,Indian,India,Hernandezborough,"6292 Scott Mill Katelynborough, PA 77560",Housing manager/officer,3128367.58,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_c6f498dedbb3,Leslie Anderson,dorisduran@example.net,920.232.4320x77465,1952-05-17,Female,AC100000313,Savings,2023-02-16,1208,Indian,India,Alisonport,"620 Romero Lodge New Josephton, NE 32519","Programme researcher, broadcasting/film/video",4719130.62,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_68bb48d8fe14,Kimberly Zamora,crystalking@example.net,001-393-788-4521,1977-09-27,Other,AC100000314,Current,2017-12-08,3104,Indian,India,North Mark,"72851 Arnold Dale Suite 525 Garciastad, GU 89453",Field trials officer,1721795.58,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_9784fe3de6f7,John Irwin,melissa93@example.org,+1-582-453-5272,1956-07-01,Other,AC100000315,Current,2023-08-02,1041,Indian,India,North Virginia,USCGC Gilbert FPO AA 24975,Magazine features editor,4499650.22,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_a801a78595ee,Lindsay Peters,davidwebster@example.net,449.979.8312,1956-12-06,Male,AC100000316,Current,2021-12-30,1621,Indian,India,New Robertfort,"55864 Griffin Circle Jenniferborough, GA 97552",Therapeutic radiographer,401919.14,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_cc07fd205f8f,Matthew Lewis,thomasharding@example.org,5994741390,1965-05-30,Other,AC100000317,Current,2023-07-25,1049,Indian,India,Jenniferville,"5909 Ferguson Center Suite 258 Michaelberg, MA 15795","Accountant, chartered",3787224.8,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d135c47db7b4,Lauren Decker,fblanchard@example.org,938.391.4033x707,1964-09-09,Female,AC100000318,Current,2019-09-04,2469,Indian,India,Matthewton,"166 Peters Mews Apt. 910 East Gerald, MO 93439",Rural practice surveyor,858910.18,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_7983e41f66c3,Rebecca Thomas,harrislori@example.com,643.252.7387x3706,2006-06-19,Other,AC100000319,Savings,2022-10-24,1323,Indian,India,West Cheryl,"8165 Allen Port Suite 470 North Lorettamouth, UT 91059",Special effects artist,3262133.95,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_47f0f3ead794,Abigail Salas,anthony79@example.com,+1-814-555-7642x079,1967-09-11,Other,AC100000320,Current,2021-10-19,1693,Indian,India,West Josephstad,"3940 Brenda Brooks Lake Ericville, GA 04357",Dramatherapist,682615.54,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_2687417d7ab8,Anthony Evans,jessica24@example.net,820-939-7144x874,1964-11-02,Male,AC100000321,Current,2024-05-27,742,Indian,India,Ricefort,"3143 Gonzalez Crest Cruzfurt, SD 93300",Youth worker,3333885.43,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_fed6d2fdeefd,Allen Morgan,thomasronald@example.org,789-681-7554,1955-07-03,Female,AC100000322,Current,2024-07-05,703,Indian,India,Kinghaven,"109 Mallory Passage Armstrongfort, ND 84852",Tour manager,1569993.64,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d2ec71d1abbc,David Gates,kevin71@example.net,961-806-0278,1984-10-25,Male,AC100000323,Savings,2021-05-10,1855,Indian,India,Michaelmouth,"705 Wilcox Field Suite 128 East Henry, WA 81297",Air broker,4583502.68,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_c8775ca7ed44,Cynthia Copeland,urodriguez@example.org,514.286.9475x6149,1972-03-10,Male,AC100000324,Savings,2018-05-06,2955,Indian,India,North Donald,"6113 Michael Mills Suite 044 North Kim, MH 06091",Theatre director,4986424.65,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_e98588575b3b,Mr. Daniel Murphy,travis98@example.net,+1-585-700-0008,1997-12-02,Other,AC100000325,Current,2021-06-06,1828,Indian,India,Ramirezchester,"405 Lin Station Apt. 962 Port Christopher, TX 99592",Archivist,4408367.21,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_9a41ea058f3a,Ryan Johnson,heidi37@example.net,714-220-6838,1955-04-12,Male,AC100000326,Current,2022-12-19,1267,Indian,India,Port Adam,Unit 6602 Box 2809 DPO AA 29833,Osteopath,1565895.93,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_8f25bcec61d6,Kimberly Mendez,osnow@example.com,(500)603-2331x842,2001-12-12,Female,AC100000327,Current,2020-06-05,2194,Indian,India,East Joseph,"419 Gabriella Stream Apt. 359 Port Daniel, PR 91164",Neurosurgeon,1125494.71,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_19fde4bb2968,Ryan Lee,stevengreen@example.net,001-301-813-5474x931,1948-05-16,Female,AC100000328,Current,2022-01-05,1615,Indian,India,Grahamport,Unit 5203 Box 9980 DPO AP 14114,Metallurgist,3649271.23,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_e182361aa82d,Tonya Morgan,jlewis@example.net,001-934-534-9842,1958-04-23,Other,AC100000329,Savings,2021-08-15,1758,Indian,India,Simpsonfurt,"5572 Dillon Rue Suite 085 Cainbury, AS 94350",Jewellery designer,1042375.59,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_12e1e037be59,Whitney Wolfe,utran@example.net,001-674-668-9021x45601,1954-05-18,Male,AC100000330,Current,2024-01-16,874,Indian,India,Sarahberg,"82929 Carolyn Mountain Rollinsside, TN 50361","Teacher, primary school",3412428.1,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_04964850714b,Jeremy Brewer,sbell@example.net,(931)757-6777x2536,1997-10-25,Male,AC100000331,Savings,2018-08-06,2863,Indian,India,New Joanna,USNS Collier FPO AE 99337,Retail banker,1451769.33,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_04ceececaf83,Taylor Williams,sandra06@example.com,4272393783,1952-09-07,Female,AC100000332,Current,2026-01-30,129,Indian,India,East Lisaberg,"65616 Christopher Overpass Port Joseph, IN 82983",Illustrator,2995811.61,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_f38bf68fb4d9,Kathleen Adams,timothy32@example.org,984-494-6035x36127,2006-04-07,Other,AC100000333,Savings,2016-09-27,3541,Indian,India,Grahammouth,"54041 Jade Islands South Danielle, CO 27733",Radiation protection practitioner,498196.79,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_eb9651c67493,Timothy Jordan,john87@example.net,(859)785-5105x576,2007-07-18,Female,AC100000334,Current,2016-07-25,3605,Indian,India,South Ryanberg,"33515 Michael Knoll Apt. 234 East Laurieport, RI 08341",Geophysicist/field seismologist,3513393.81,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_747b72416fd4,Michael Smith,lambjason@example.org,525.792.8551x9778,2002-04-29,Male,AC100000335,Savings,2021-11-17,1664,Indian,India,Ginamouth,"6077 Smith Underpass Suite 340 Stephanieport, PA 83768",Radio producer,2495273.12,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_eccaadf590e1,Daniel Hall,gabriel84@example.org,(973)328-5135,1982-07-13,Other,AC100000336,Current,2023-09-03,1009,Indian,India,East John,"2315 Baker Lane Apt. 889 Wardberg, MA 35115","Teacher, music",3835282.51,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_4aa071838b1c,Julie Caldwell,kimberlywilliams@example.org,504.991.1927,1952-03-13,Other,AC100000337,Savings,2023-08-14,1029,Indian,India,West Tara,"401 May Valley Apt. 677 New Melissa, IN 36021",Photographer,2722431.95,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_806e90c6c42a,Kevin Anderson,christine23@example.com,357-933-2606x8409,1968-09-03,Male,AC100000338,Savings,2017-11-19,3123,Indian,India,Cookshire,"460 Tammy Centers Apt. 522 Deborahland, VA 81646","Therapist, drama",4178115.46,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_1bc6f09bddcc,Willie Moore,mstewart@example.net,223.815.8802x80164,1978-09-05,Other,AC100000339,Current,2018-10-21,2787,Indian,India,West Danielmouth,Unit 1358 Box 4040 DPO AA 52915,Community education officer,757952.11,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_ac4dc435532e,Donald Pennington,travis54@example.org,992.783.0711,1988-10-23,Other,AC100000340,Current,2025-03-17,448,Indian,India,Stevenschester,"58332 Danielle Brooks Apt. 874 Walkerhaven, NM 52976",Water engineer,4081722.0,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_86924aec3c83,Kimberly Mejia,jamie65@example.com,001-762-432-7441x3736,1995-01-26,Female,AC100000341,Savings,2016-08-24,3575,Indian,India,Edwardmouth,"2255 Rachel Fork Kennethmouth, HI 89438",Heritage manager,2882226.56,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_6042ac7ea6f9,Raymond Chapman,karabarnes@example.org,765-987-0796x8120,2005-07-04,Male,AC100000342,Savings,2019-08-08,2496,Indian,India,East Joseph,"718 James Squares Suite 231 East Dorothy, WA 17413",Community education officer,2975894.07,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_fd4731a90ea5,Patrick Baker,alyssa92@example.org,207-646-4460x13479,1952-12-09,Male,AC100000343,Savings,2024-03-11,819,Indian,India,North Yvonnechester,"62729 Hudson Point Apt. 587 Mooreberg, FM 69080",Prison officer,4685997.43,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_cc7b99265b73,Linda Williams,steven90@example.net,464-811-1978,1970-04-16,Female,AC100000344,Savings,2023-12-09,912,Indian,India,Hebertland,"04106 Victoria Mount Suite 245 Karafurt, HI 98734","Administrator, arts",3891065.9,Pending,HIGH,True,3,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_a591a35b1643,Ronald Scott,jesse63@example.com,359.874.9296x01000,1973-03-24,Female,AC100000345,Current,2021-05-10,1855,Indian,India,Kathrynmouth,"5244 Eric Glens Apt. 512 New James, ID 64839","Librarian, academic",4374177.37,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_1beca92f06c0,David Smith,smithmarilyn@example.net,567-966-5500x52958,2003-09-06,Other,AC100000346,Savings,2021-06-17,1817,Indian,India,Port Dennischester,"82230 Kristina Cove Adamfurt, AS 31693",Conference centre manager,3336963.67,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_2b01b9f4123b,Melissa Crosby,thompsonvanessa@example.org,2483468539,1990-09-09,Other,AC100000347,Current,2022-01-02,1618,Indian,India,South Michael,"145 Wendy Crossing Suite 146 Javierville, CA 31729",Retail merchandiser,2738444.19,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_5ace3dd567fc,Kristina Mendez,karen44@example.org,001-909-769-0749x56159,2003-02-08,Female,AC100000348,Current,2019-06-06,2559,Indian,India,West Corytown,"2444 Frey Stravenue East Davidburgh, NY 40513",Technical author,3432799.32,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_dd66c7a868a7,Travis Banks,walkerjames@example.org,210-367-4851x64946,1964-05-03,Male,AC100000349,Current,2026-01-05,154,Indian,India,Jamesland,"2548 Jennifer Causeway East Shelly, NE 20710",Fine artist,1861566.73,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_c29b0ec0d72f,Lisa Grant,swest@example.net,719-956-6954,1966-06-27,Other,AC100000350,Savings,2022-02-10,1579,Indian,India,Carpentermouth,"61390 Dillon Walk Alisonfort, MN 50877","Engineer, mining",354643.11,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d1ccff92fb71,Robert Gross,carla31@example.com,481-595-4722x8155,1980-09-11,Male,AC100000351,Savings,2020-12-26,1990,Indian,India,West Kyleshire,"48112 Carr Trail Moorehaven, KS 30195","Therapist, art",3050931.91,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_90f87388c323,Kyle Myers,dpayne@example.com,677.446.0913,2006-07-19,Male,AC100000352,Current,2023-03-22,1174,Indian,India,Wagnerchester,"6091 Joseph Ridges Sotoburgh, AS 26946",Architect,2307021.5,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_70578887c802,Jackson Henderson,jason89@example.org,272-317-0823,1999-03-18,Female,AC100000353,Savings,2018-06-14,2916,Indian,India,Hoffmanberg,USNV Miller FPO AE 48285,Sports therapist,4115774.03,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_6baec5193c65,Gregory Clarke,oowens@example.com,881-600-7238,1966-06-24,Male,AC100000354,Savings,2022-01-19,1601,Indian,India,South Samantha,"99542 Emily Alley Shawnaport, CT 26165",Lobbyist,2185088.99,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_91eb1f7423b1,Kendra Wilson,tayloralexander@example.net,2519083778,2003-01-09,Other,AC100000355,Savings,2020-06-16,2183,Indian,India,South Keithstad,"348 Taylor Parkway Apt. 532 Harveystad, HI 96369",Gaffer,3204767.06,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_a46e60db8dfd,Stephanie Jackson,ramirezthomas@example.org,+1-637-962-2704x63688,1968-05-07,Female,AC100000356,Current,2023-12-02,919,Indian,India,Cristianberg,"432 Shannon Road Suite 497 Mariemouth, AK 38520",Petroleum engineer,3971862.06,Pending,HIGH,True,4,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_6cc40ae897b2,April Lowery,regina97@example.com,001-651-991-8685x8058,1973-10-19,Female,AC100000357,Current,2016-11-30,3477,Indian,India,New Roybury,"7211 Jackson Coves Apt. 629 Anthonyview, AZ 49955","Designer, blown glass/stained glass",1082619.1,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_65d99de57844,Andrew Wright,virginia22@example.net,322-821-8602x900,1960-08-04,Female,AC100000358,Savings,2026-03-30,70,Indian,India,North Candaceburgh,"5440 Mcdonald Ranch Apt. 317 Lewisstad, MN 28483","Horticulturist, amenity",4067725.57,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_72a4207428dd,Lisa Hanson,brenda22@example.com,329.613.0929x533,1973-12-05,Other,AC100000359,Savings,2026-02-20,108,Indian,India,Henryville,"732 Deborah Corner Frankborough, MS 47225","Engineer, manufacturing",2064411.43,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_1f650b2799dd,Heather Garcia,singletonjacob@example.com,+1-857-302-2697x7292,1959-11-03,Male,AC100000360,Current,2019-05-24,2572,Indian,India,Scottfort,"442 Erin Fields New Markchester, AS 12658",Catering manager,4266240.25,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_d2f0951de7c4,Teresa Boyer,obrown@example.com,314-984-1421x3805,1996-10-29,Female,AC100000361,Savings,2019-03-28,2629,Indian,India,Deniseborough,"545 Taylor Trace Gabrielhaven, AK 59372",Pension scheme manager,4393378.2,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_254c9fc5061a,Tina Fowler,medinaeduardo@example.com,8694252710,2001-01-29,Female,AC100000362,Current,2024-08-28,649,Indian,India,Williamston,"53552 Anthony Summit Robertmouth, MT 53691",Analytical chemist,4793694.85,Verified,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_29e3a94c6308,Roger Hart,victor81@example.net,+1-682-872-9633x065,2008-03-11,Other,AC100000363,Savings,2019-02-04,2681,Indian,India,Alechaven,"19738 Benjamin Lake Apt. 490 Aliceberg, VA 78068",Nutritional therapist,3785020.29,Pending,LOW,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_b6a37fa6d02f,John White,nwilliams@example.net,+1-612-468-7726x84435,1977-10-03,Other,AC100000364,Savings,2025-03-16,449,Indian,India,West Catherine,"70097 Patricia Plaza Apt. 537 New Gilbert, NJ 88384",Estate agent,2103833.89,Verified,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
CUST_2dd9c9b2fe3a,Alexandra Smith,schurch@example.org,942.639.1329x90190,1994-05-10,Female,AC100000365,Current,2018-01-24,3057,Indian,India,Freemanberg,"PSC 4556, Box 0394 APO AE 87498",Microbiologist,2761520.61,Pending,MEDIUM,False,0,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
